Id,ClosedAccount,Age,Gender,Education,CivilState,Salary,Product,NumMonthsBeingClient,NumProductsClient,NumMonthsWithoutOperating,NumRelationshipsLast12Months,CreditLimit,CreditNotPayed,SumTransactionAmount,NumTransactions,Total_Ct_Chng_Q4_Q1,NumAvgTransactions
779651058,YES,59.0,F,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931.0,1409.0,4797,65,0.625,0.73
710443833,YES,50.0,M,Unknown,Single,$120K +,Blue,38,4,4,2,2123.0,995.0,4516,78,0.625,0.469
717725433,NO,54.0,F,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606.0,0.0,2258,37,0.609,0.0
720600858,YES,41.0,M,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633.0,1395.0,3695,75,0.63,0.248
717797658,YES,57.0,F,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,740.0,4970,87,0.933,0.514
779458383,YES,50.0,F,High School,Married,Less than $40K,Blue,32,6,2,3,2590.0,2087.0,4248,73,0.78,0.806
788767983,YES,43.0,M,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556.0,0.0,4273,82,0.64,0.0
711994458,YES,47.0,F,High School,Married,Unknown,Blue,39,6,4,0,1537.0,0.0,4234,75,0.786,0.0
713948808,YES,55.0,M,High School,Single,$60K - $80K,Blue,47,3,2,2,1602.0,962.0,4873,97,0.764,0.6
710456658,YES,50.0,F,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080.0,1799.0,5130,82,0.864,0.865
771531708,YES,46.0,F,Unknown,Single,Unknown,Blue,34,6,3,1,7565.0,887.0,4683,87,0.642,0.117
713546883,YES,47.0,M,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786.0,1553.0,5039,76,0.81,0.324
711447783,YES,53.0,F,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375.0,1353.0,5000,76,0.617,0.57
713746608,YES,48.0,F,High School,Married,Unknown,Blue,37,3,2,2,8446.0,908.0,4240,67,0.763,0.108
718020408,YES,60.0,F,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977.0,545.0,4393,72,0.946,0.276
719475633,YES,42.0,M,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0.0,4319,81,0.976,0.0
719654283,YES,52.0,F,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220.0,0.0,4642,81,0.761,0.0
720114633,YES,44.0,F,High School,,Less than $40K,Blue,30,3,3,1,2709.0,1726.0,5056,89,0.78,0.637
816315558,YES,38.0,M,High School,Single,$60K - $80K,Blue,33,5,4,1,1503.0,,4439,77,0.604,0.585
712567083,YES,51.0,M,High School,Married,$80K - $120K,Blue,36,5,2,2,9186.0,0.0,4986,88,0.76,0.0
711302883,YES,50.0,F,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165.0,1392.0,4194,72,0.946,0.643
719775408,YES,41.0,F,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0.0,5020,85,0.7,0.0
712070208,YES,61.0,F,College,Single,Unknown,Blue,50,4,4,1,6673.0,2458.0,4141,82,0.547,0.368
718641483,YES,53.0,F,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404.0,1109.0,4519,72,0.636,0.461
710690733,NO,47.0,F,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666.0,0.0,2816,38,0.52,0.0
718441308,YES,41.0,M,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228.0,1935.0,4933,68,0.545,0.235
772243833,YES,54.0,F,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968.0,4077,75,0.63,0.304
711992133,YES,53.0,F,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596.0,868.0,4801,72,0.714,0.334
779084208,NO,43.0,F,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613.0,2326,31,0.55,0.369
715304958,NO,42.0,F,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053.0,0.0,3053,50,0.562,0.0
713179083,YES,32.0,F,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533.0,4419,75,0.786,0.48
709836258,YES,45.0,F,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337.0,5127,81,0.653,0.694
715950483,NO,39.0,F,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821.0,725.0,2397,35,0.296,0.257
798281808,YES,48.0,M,High School,Married,$60K - $80K,Blue,42,5,4,3,3879.0,1214.0,5158,79,0.681,0.313
720414558,YES,56.0,F,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971.0,922.0,4827,84,0.867,0.468
713509908,YES,,F,Graduate,Married,Unknown,Blue,35,3,1,1,1755.0,1058.0,4719,90,0.8,0.603
711919608,NO,42.0,F,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720.0,2702,32,0.778,0.847
709993158,YES,46.0,F,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330.0,1584.0,3917,71,0.651,0.68
767815233,YES,46.0,F,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0.0,4283,88,0.833,0.0
717624708,NO,59.0,M,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0.0,2589,49,0.69,0.0
720015183,YES,60.0,M,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048.0,4601,88,0.76,0.399
778236858,YES,54.0,F,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018.0,5547,87,0.706,0.086
789095958,NO,50.0,M,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603.0,744.0,2497,42,0.273,0.098
713736333,NO,41.0,F,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0.0,1829,41,0.519,0.0
717836733,YES,49.0,F,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153.0,1378.0,4274,81,0.723,0.267
712619808,YES,47.0,F,College,Single,Less than $40K,Blue,36,3,2,1,2500.0,1169.0,4265,87,0.812,0.468
712221408,YES,42.0,M,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654.0,1489.0,4767,82,0.673,0.561
714213708,NO,35.0,F,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517.0,2178,45,0.552,0.697
720289533,YES,47.0,F,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143.0,4536,85,0.889,0.607
709469658,YES,47.0,M,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0.0,4353,75,0.786,0.0
772323033,YES,44.0,F,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556.0,4363,78,0.66,0.338
742572558,YES,32.0,F,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165.0,4905,82,0.822,0.095
718848183,YES,50.0,M,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276.0,4613,82,0.745,0.129
719034183,YES,46.0,F,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366.0,5490,86,0.755,0.878
720142308,NO,52.0,F,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0,0.0,2360,56,0.647,0.0
771872733,YES,38.0,M,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521.0,4666,69,0.865,0.399
718816158,YES,44.0,F,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984.0,3851,87,0.642,0.37
720003558,YES,43.0,F,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416.0,5653,79,0.927,0.772
818993508,YES,52.0,F,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577.0,879.0,5021,75,0.744,0.341
715672458,YES,47.0,M,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264.0,4557,71,0.972,0.465
789820308,YES,50.0,F,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925.0,2065.0,3913,47,1.474,0.706
819688458,NO,44.0,F,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545.0,0.0,2646,39,0.444,0.0
710785383,NO,49.0,F,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212.0,0.0,2394,55,0.897,0.0
712837233,YES,46.0,M,High School,Single,$120K +,Blue,36,3,1,3,13001.0,1482.0,3671,55,0.528,0.114
713597658,NO,36.0,F,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378.0,2021,57,0.676,0.854
713953383,NO,50.0,M,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317.0,0.0,2214,41,0.519,0.0
716891583,YES,41.0,F,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0,970.0,4537,60,1.0,0.52
716510658,NO,50.0,F,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353.0,2526,41,0.577,0.907
708125733,YES,46.0,F,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0.0,4311,77,0.833,0.0
716484333,YES,46.0,F,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696.0,1177.0,4410,84,0.826,0.694
708519108,NO,46.0,F,Graduate,Married,Unknown,Blue,24,3,3,2,2694.0,1576.0,2041,57,0.9,0.585
719740008,NO,51.0,F,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0,940.0,2584,49,0.441,0.337
717087858,YES,51.0,F,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0,967.0,4253,74,0.721,0.451
711605208,NO,61.0,M,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0.0,1958,47,0.424,0.0
714882258,YES,38.0,F,College,Married,Unknown,Blue,36,6,1,2,1438.3,730.0,4583,67,0.914,0.508
792300858,YES,44.0,F,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269.0,1852.0,4178,75,0.63,0.434
766550808,YES,45.0,F,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195.0,2440.0,4430,72,0.714,0.582
718941183,YES,48.0,F,College,Married,Less than $40K,Blue,38,5,2,2,1832.0,748.0,4376,87,0.812,0.408
708516558,YES,37.0,F,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0,1782.0,4159,83,0.766,0.689
709350783,YES,63.0,F,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0,1856.0,4712,76,0.81,0.383
771230508,YES,46.0,F,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0,429.0,4717,80,0.739,0.177
710978058,YES,50.0,F,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507.0,1697.0,4651,71,1.029,0.226
713405133,YES,51.0,M,College,Married,$120K +,Blue,43,5,2,3,5232.0,1923.0,4976,93,0.661,0.368
710723958,YES,43.0,F,Uneducated,,Unknown,Blue,32,5,1,1,1438.3,491.0,5016,86,0.593,0.341
823840458,YES,47.0,F,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517.0,4542,82,0.577,0.83
791754258,YES,49.0,F,Graduate,Married,Unknown,Blue,43,4,3,2,2557.0,2351.0,4342,73,1.147,0.919
789472833,YES,42.0,F,College,Divorced,Less than $40K,Blue,33,3,3,1,2283.0,1690.0,4377,64,0.488,0.74
711099408,YES,35.0,F,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658.0,4657,76,1.0,0.618
745853283,YES,38.0,F,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0.0,5198,75,1.083,0.0
717790233,YES,37.0,F,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743.0,4730,80,0.778,0.517
818791833,YES,42.0,F,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730.0,1303.0,4750,76,0.9,0.477
714981483,YES,50.0,F,High School,Married,Unknown,Blue,38,4,2,1,2808.0,1720.0,5137,81,0.723,0.613
719373558,YES,42.0,F,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275.0,0.0,4308,75,0.786,0.0
823609383,YES,43.0,F,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3,0.0,4528,83,1.128,0.0
714408933,NO,44.0,M,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0,0.0,2249,51,0.594,0.0
713661933,YES,44.0,F,College,Married,Less than $40K,Blue,33,5,1,3,1522.0,0.0,4835,70,0.489,0.0
716218908,YES,48.0,F,Doctorate,Single,Unknown,Blue,39,6,1,1,2845.0,919.0,2635,43,1.263,0.323
818710233,YES,41.0,F,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0,1271.0,4382,70,0.667,0.546
719463708,YES,47.0,F,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0,1164.0,4471,80,0.667,0.555
817958733,YES,42.0,F,Uneducated,Married,Unknown,Blue,37,6,1,1,5099.0,958.0,4025,73,0.521,0.188
708397008,YES,54.0,F,Graduate,Married,Unknown,Blue,43,3,2,3,3805.0,821.0,4326,67,0.811,0.216
720547533,YES,47.0,F,High School,Married,Unknown,Blue,32,3,2,1,11438.0,0.0,4346,90,0.915,0.0
708780783,YES,43.0,F,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434.0,1169.0,4739,76,0.81,0.48
758178558,YES,44.0,F,Graduate,Single,Unknown,Blue,37,3,2,1,4703.0,1555.0,4127,89,0.648,0.331
716237508,YES,44.0,F,High School,Married,Unknown,Blue,36,4,3,2,5254.0,2507.0,4501,64,0.641,0.477
714735033,YES,45.0,F,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,491.0,4376,84,0.787,0.341
709726158,YES,40.0,F,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206.0,1110.0,5196,92,0.614,0.503
770909433,YES,50.0,F,College,Married,$40K - $60K,Blue,37,6,2,1,3600.0,1904.0,4946,75,0.531,0.529
822121608,YES,46.0,M,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116.0,693.0,4759,81,0.841,0.097
717278808,YES,37.0,,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0.0,3511,56,0.931,0.0
712640583,YES,60.0,F,Doctorate,Married,Unknown,Blue,51,4,1,3,7508.0,2148.0,4950,70,0.707,0.286
716099958,NO,39.0,F,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333.0,1867.0,3348,50,0.282,0.56
788772708,YES,50.0,F,Graduate,Married,Unknown,Blue,31,5,1,3,13745.0,0.0,4432,61,0.605,0.0
712795833,NO,34.0,F,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0,2517.0,2270,40,0.481,0.501
718892283,YES,43.0,M,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396.0,0.0,4771,78,1.053,0.0
720294258,YES,40.0,F,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558.0,0.0,4635,82,0.64,0.0
721181883,YES,30.0,F,College,Single,Unknown,Blue,18,4,2,3,9641.0,0.0,4710,75,0.667,0.0
712098033,YES,38.0,F,Uneducated,Married,Unknown,Blue,36,3,3,1,12621.0,912.0,4945,78,0.56,0.072
712593933,NO,40.0,M,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313.0,0.0,2249,42,0.312,0.0
711343233,YES,53.0,F,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438.3,1183.0,4551,65,0.667,0.822
712394283,YES,44.0,F,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791.0,1314.0,5109,79,0.756,0.734
790021233,YES,52.0,F,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300.0,1598.0,4287,84,0.714,0.695
711890808,YES,42.0,F,Graduate,Married,Less than $40K,Blue,36,4,2,2,2526.0,2048.0,4267,72,0.8,0.811
714164808,NO,42.0,F,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918.0,0.0,2056,54,0.459,0.0
825850383,YES,53.0,F,Graduate,Single,Unknown,Blue,49,4,2,3,6074.0,0.0,4303,77,0.674,0.0
789533133,YES,45.0,M,High School,Married,$60K - $80K,Blue,37,5,1,2,4995.0,1766.0,4389,82,0.864,0.354
779523258,YES,34.0,M,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323.0,1062.0,4610,78,0.773,0.32
719617758,YES,56.0,F,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464.0,1794.0,4610,76,0.9,0.728
779858058,YES,34.0,F,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730.0,0.0,4530,72,0.714,0.0
710423358,YES,35.0,F,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966.0,5249,81,0.761,0.672
710500983,NO,43.0,M,College,Single,$80K - $120K,Blue,34,2,4,3,4617.0,1035.0,1779,35,0.591,0.224
711851583,YES,50.0,M,Graduate,Married,$120K +,Blue,42,6,2,1,8220.0,1015.0,4794,77,0.878,0.123
779405133,YES,40.0,F,College,Single,Less than $40K,Blue,29,4,3,1,5716.0,623.0,4387,79,0.881,0.109
719410083,YES,49.0,F,Unknown,Single,Less than $40K,Blue,36,4,3,0,1635.0,1220.0,4807,56,0.931,0.746
796196733,YES,52.0,F,Unknown,Single,$40K - $60K,Blue,46,4,2,3,4259.0,0.0,4389,80,0.702,0.0
711904008,NO,40.0,M,High School,Married,$60K - $80K,Blue,36,4,3,5,5869.0,0.0,2203,41,0.519,0.0
717666783,NO,56.0,F,College,Single,Less than $40K,Blue,46,1,3,3,2272.0,1350.0,2354,49,0.96,0.594
719911458,YES,49.0,F,High School,Married,Less than $40K,Blue,36,4,2,3,2598.0,1848.0,4396,78,0.814,0.711
787506558,YES,50.0,M,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762.0,703.0,4509,71,0.543,0.065
719046558,YES,39.0,M,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0,1751.0,4313,62,0.676,0.883
708291633,YES,33.0,F,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499.0,5097,79,0.795,0.537
720731808,NO,,F,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437.0,0.0,3068,53,0.656,0.0
745124658,YES,42.0,F,High School,Single,Less than $40K,Blue,35,5,2,1,2563.0,1579.0,4838,70,0.707,0.616
789907533,NO,49.0,M,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576.0,193.0,3100,54,0.742,0.042
716466483,YES,44.0,F,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245.0,1342.0,4624,87,0.706,0.598
715919283,NO,39.0,F,College,Single,$40K - $60K,Blue,36,3,2,3,1776.0,0.0,2201,31,0.292,0.0
756736008,YES,45.0,F,Post-Graduate,Married,Less than $40K,Blue,38,3,2,3,2911.0,1471.0,4450,62,0.771,0.505
772857558,YES,47.0,M,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257.0,896.0,4618,94,0.516,0.397
709246683,YES,62.0,M,Unknown,Single,Unknown,Blue,36,5,1,1,18457.0,2248.0,3603,69,0.643,0.122
714559458,NO,46.0,M,College,Married,$60K - $80K,Blue,36,4,2,1,1681.0,0.0,1953,48,0.5,0.0
778405458,YES,52.0,F,High School,,Unknown,Blue,32,6,1,3,1461.0,0.0,4633,80,0.778,0.0
772150983,NO,48.0,F,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363.0,978.0,2635,40,0.538,0.414
715128408,YES,49.0,F,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,863.0,4482,67,0.914,0.6
717856983,YES,42.0,F,Uneducated,Married,Unknown,Blue,29,3,2,3,1840.0,1267.0,4515,76,0.49,0.689
778231983,YES,49.0,F,Unknown,Single,$40K - $60K,Blue,39,6,2,3,7382.0,1326.0,4792,65,0.667,0.18
823908858,YES,51.0,M,Unknown,Married,$80K - $120K,Blue,47,4,3,2,3861.0,622.0,4816,81,0.976,0.161
798011733,YES,53.0,F,Graduate,Married,Less than $40K,Blue,47,4,1,2,1562.0,751.0,4574,81,0.976,0.481
717945108,YES,49.0,F,Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3088.0,1477.0,5095,77,0.833,0.478
712560558,YES,55.0,F,College,Single,Less than $40K,Blue,42,5,2,1,1438.3,0.0,4660,87,0.891,0.0
711391308,YES,46.0,F,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168.0,1704.0,4584,92,0.769,0.786
717688233,YES,34.0,F,High School,Married,$40K - $60K,Blue,28,6,1,0,2432.0,851.0,4760,69,0.917,0.35
721093608,YES,44.0,M,High School,Single,$40K - $60K,Blue,31,5,1,1,2197.0,0.0,4548,64,0.641,0.0
712669983,YES,39.0,M,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009.0,1604.0,4347,75,0.786,0.16
790017858,YES,47.0,F,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979.0,1319.0,4598,67,0.634,0.331
712012758,YES,49.0,F,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189.0,1860.0,4195,81,0.653,0.85
720249183,YES,46.0,F,Graduate,Single,Unknown,Blue,31,5,2,3,8243.0,927.0,4503,90,0.765,0.112
821813058,YES,42.0,M,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946.0,1172.0,4862,77,0.878,0.098
778152108,YES,31.0,F,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256.0,4986,83,0.976,0.561
720563958,YES,48.0,F,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0,0.0,4445,92,0.673,0.0
719633508,YES,52.0,F,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663.0,0.0,4875,86,0.654,0.0
716689383,YES,39.0,F,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0,929.0,3964,77,0.75,0.255
711420258,YES,43.0,F,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,0.0,4432,71,0.651,0.0
713177808,YES,57.0,F,College,Single,Less than $40K,Blue,51,5,1,0,2894.0,0.0,5405,87,0.706,0.0
708897408,YES,46.0,M,College,Single,$60K - $80K,Blue,36,4,2,3,1621.0,787.0,4719,73,0.738,0.486
710855508,YES,45.0,F,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740.0,1786.0,4327,70,1.333,0.652
710115108,YES,45.0,F,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562.0,1556.0,4568,76,0.767,0.28
713920158,NO,41.0,F,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733.0,0.0,1591,30,0.875,0.0
715303608,YES,46.0,F,High School,Married,Less than $40K,Blue,36,5,2,1,2374.0,1332.0,4253,81,0.884,0.561
710897133,YES,51.0,F,Unknown,Unknown,Less than $40K,Blue,36,5,2,2,2267.0,1357.0,4464,85,0.735,0.599
772813458,YES,48.0,F,Graduate,Married,Unknown,Blue,39,3,1,2,6130.0,1741.0,4264,63,0.658,0.284
712998033,YES,37.0,M,High School,Single,$120K +,Blue,36,3,2,2,7361.0,0.0,2109,44,0.571,0.0
712843983,NO,41.0,F,College,Divorced,Less than $40K,Blue,36,3,3,4,1569.0,257.0,2288,45,0.667,0.164
717947508,YES,47.0,M,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626.0,1013.0,5262,83,0.729,0.623
719279208,YES,35.0,F,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158.0,1299.0,4946,73,0.973,0.602
711365133,YES,43.0,M,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470.0,5100,76,0.689,0.644
720328008,YES,57.0,F,High School,Unknown,$40K - $60K,Blue,42,3,1,1,2542.0,1884.0,4518,88,1.095,0.741
718183833,YES,30.0,F,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0.0,4322,68,0.619,0.0
717985158,YES,47.0,M,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335.0,1373.0,4267,81,0.653,0.588
771928608,YES,34.0,M,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832.0,4110,74,0.947,0.901
713355708,YES,41.0,F,High School,Married,Unknown,Blue,31,4,6,3,4739.0,1878.0,5238,84,0.826,0.396
816761433,YES,36.0,M,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0,764.0,5291,96,0.684,0.131
714245358,YES,47.0,F,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0,1566.0,3935,77,0.711,0.718
716313858,YES,53.0,F,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319.0,913.0,4560,84,1.049,0.275
714868608,YES,52.0,F,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021.0,1530.0,4105,76,0.767,0.506
717273333,YES,49.0,M,College,Married,$80K - $120K,Blue,37,3,2,2,29219.0,0.0,4575,84,0.68,0.0
711631158,YES,52.0,F,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3,869.0,4664,77,0.878,0.604
714127383,NO,48.0,F,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431.0,2517.0,2185,48,0.371,0.568
790204983,YES,46.0,F,Graduate,Married,Unknown,Blue,40,4,5,3,3131.0,0.0,4507,93,0.632,0.0
822051858,YES,26.0,F,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486.0,0.0,4535,82,0.907,0.0
715144383,YES,40.0,F,High School,Single,Unknown,Blue,36,3,3,2,6384.0,2034.0,4413,83,0.886,0.319
717971208,YES,39.0,F,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0.0,3647,69,0.917,0.0
718829358,YES,40.0,F,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0,958.0,4977,76,0.854,0.49
779380908,NO,51.0,M,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462.0,946.0,1709,37,0.542,0.039
714144258,YES,43.0,F,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725.0,2517.0,4430,66,0.692,0.924
797666358,YES,46.0,F,Uneducated,Unknown,$40K - $60K,Blue,40,6,3,1,1474.0,843.0,4452,65,1.097,0.572
709965858,YES,46.0,M,High School,Married,$120K +,Blue,28,4,3,3,9880.0,1792.0,4609,80,0.951,0.181
779980758,YES,58.0,M,High School,Divorced,$60K - $80K,Blue,46,6,2,0,2467.0,1176.0,4744,73,0.921,0.477
811775883,YES,46.0,M,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0,2336.0,4734,96,0.846,0.433
799720158,YES,50.0,M,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0,1133.0,4726,86,0.686,0.336
713011683,NO,37.0,F,College,Married,Unknown,Blue,24,4,2,4,11239.0,0.0,2055,43,0.162,0.0
713503983,YES,55.0,F,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231.0,3623,71,0.69,0.55
712137033,YES,52.0,F,College,Married,Unknown,Blue,45,5,1,2,2737.0,1719.0,4725,63,0.615,0.628
715910883,YES,48.0,F,High School,Married,Less than $40K,Blue,40,5,4,3,4170.0,1384.0,4532,94,0.649,0.332
718142958,YES,46.0,M,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839.0,960.0,5623,94,0.516,0.044
719359458,YES,49.0,F,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1991.0,0.0,4527,66,0.61,0.0
714869958,YES,55.0,M,Uneducated,Single,$120K +,Blue,36,6,2,3,29795.0,2364.0,3949,71,0.919,0.079
771163533,YES,52.0,F,Unknown,Married,$40K - $60K,Blue,39,3,2,1,1438.3,635.0,4617,79,0.927,0.441
709028208,YES,44.0,F,Graduate,Married,Unknown,Blue,37,6,3,2,24221.0,1274.0,3361,63,0.853,0.053
719834208,YES,42.0,M,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0,1288.0,4264,81,0.841,0.604
779305008,YES,41.0,F,High School,Single,Less than $40K,Blue,23,3,2,2,2787.0,2053.0,4949,76,0.551,0.737
714506583,YES,48.0,F,Graduate,Unknown,Less than $40K,Blue,38,4,3,1,1438.3,0.0,4601,78,0.625,0.0
712677633,NO,42.0,F,Uneducated,Divorced,Unknown,Blue,31,3,3,4,2712.0,0.0,2307,28,0.474,0.0
708450033,YES,43.0,F,High School,Unknown,Less than $40K,Blue,13,6,2,1,2605.0,2269.0,5298,79,0.837,0.871
